Algorithm name,trial,data type,baseline DI Binary,post-alg DI Binary,baseline DI avg all,post-alg DI avg all,baseline CV,post-alg CV
SVM,0,numerical,0.5,0.833333333,0.416666667,0.763888889,0.75,0.9
SVM,0,numerical-binsensitive,0.5,0.833333333,0.5,0.833333333,0.75,0.9
SVM,1,numerical,0.47008547,0.977777778,0.47008547,0.977777778,0.686868687,0.984848485
SVM,1,numerical-binsensitive,0.47008547,0.977777778,0.47008547,0.977777778,0.686868687,0.984848485
SVM,2,numerical,0.464285714,0.43697479,0.4875,0.420588235,0.752747253,0.631868132
SVM,2,numerical-binsensitive,0.464285714,0.43697479,0.464285714,0.43697479,0.752747253,0.631868132
SVM,3,numerical,0.47008547,0.658119658,0.486538462,0.655769231,0.686868687,0.797979798
SVM,3,numerical-binsensitive,0.47008547,0.658119658,0.47008547,0.658119658,0.686868687,0.797979798
SVM,4,numerical,0.454545455,0.833333333,0.468319559,0.858585859,0.7,0.9
SVM,4,numerical-binsensitive,0.454545455,0.833333333,0.454545455,0.833333333,0.7,0.9
SVM,5,numerical,0.8,0.5625,0.787301587,0.547619048,0.875,0.854166667
SVM,5,numerical-binsensitive,0.8,0.5625,0.8,0.5625,0.875,0.854166667
SVM,6,numerical,0.909090909,0.833333333,0.883838384,0.793650794,0.96,0.906666667
SVM,6,numerical-binsensitive,0.909090909,0.833333333,0.909090909,0.833333333,0.96,0.906666667
SVM,7,numerical,0.351515152,0.878787879,0.322222222,0.902222222,0.664576803,0.937304075
SVM,7,numerical-binsensitive,0.351515152,0.878787879,0.351515152,0.878787879,0.664576803,0.937304075
SVM,8,numerical,0.464285714,0.675324675,0.473958333,0.640151515,0.67032967,0.862637363
SVM,8,numerical-binsensitive,0.464285714,0.675324675,0.464285714,0.675324675,0.67032967,0.862637363
SVM,9,numerical,0.132653061,0.928571429,0.116071429,0.889880952,0.532967033,0.961538462
SVM,9,numerical-binsensitive,0.132653061,0.928571429,0.132653061,0.928571429,0.532967033,0.961538462
GaussianNB,0,numerical,0.5,0.5,0.416666667,0.451388889,0.75,0.7
GaussianNB,0,numerical-binsensitive,0.5,0.5,0.5,0.5,0.75,0.7
GaussianNB,1,numerical,0.47008547,0.349206349,0.47008547,0.349206349,0.686868687,0.585858586
GaussianNB,1,numerical-binsensitive,0.47008547,0.349206349,0.47008547,0.349206349,0.686868687,0.585858586
GaussianNB,2,numerical,0.464285714,0.464285714,0.4875,0.56875,0.752747253,0.67032967
GaussianNB,2,numerical-binsensitive,0.464285714,0.464285714,0.464285714,0.464285714,0.752747253,0.67032967
GaussianNB,3,numerical,0.47008547,0.244444444,0.486538462,0.238333333,0.686868687,0.484848485
GaussianNB,3,numerical-binsensitive,0.47008547,0.244444444,0.47008547,0.244444444,0.686868687,0.484848485
GaussianNB,4,numerical,0.454545455,0.4,0.468319559,0.404040404,0.7,0.55
GaussianNB,4,numerical-binsensitive,0.454545455,0.4,0.454545455,0.4,0.7,0.55
GaussianNB,5,numerical,0.8,0.75,0.787301587,0.738095238,0.875,0.833333333
GaussianNB,5,numerical-binsensitive,0.8,0.75,0.8,0.75,0.875,0.833333333
GaussianNB,6,numerical,0.909090909,0.555555556,0.883838384,0.509259259,0.96,0.733333333
GaussianNB,6,numerical-binsensitive,0.909090909,0.555555556,0.909090909,0.555555556,0.96,0.733333333
GaussianNB,7,numerical,0.351515152,0.351515152,0.322222222,0.322222222,0.664576803,0.664576803
GaussianNB,7,numerical-binsensitive,0.351515152,0.351515152,0.351515152,0.351515152,0.664576803,0.664576803
GaussianNB,8,numerical,0.464285714,0.390977444,0.473958333,0.399122807,0.67032967,0.554945055
GaussianNB,8,numerical-binsensitive,0.464285714,0.390977444,0.464285714,0.390977444,0.67032967,0.554945055
GaussianNB,9,numerical,0.132653061,0.109243697,0.116071429,0.095588235,0.532967033,0.417582418
GaussianNB,9,numerical-binsensitive,0.132653061,0.109243697,0.132653061,0.109243697,0.532967033,0.417582418
LR,0,numerical,0.5,0.5,0.416666667,0.416666667,0.75,0.75
LR,0,numerical-binsensitive,0.5,0.5,0.5,0.5,0.75,0.75
LR,1,numerical,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
LR,1,numerical-binsensitive,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
LR,2,numerical,0.464285714,0.464285714,0.4875,0.4875,0.752747253,0.752747253
LR,2,numerical-binsensitive,0.464285714,0.464285714,0.464285714,0.464285714,0.752747253,0.752747253
LR,3,numerical,0.47008547,0.47008547,0.486538462,0.486538462,0.686868687,0.686868687
LR,3,numerical-binsensitive,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
LR,4,numerical,0.454545455,0.454545455,0.468319559,0.468319559,0.7,0.7
LR,4,numerical-binsensitive,0.454545455,0.454545455,0.454545455,0.454545455,0.7,0.7
LR,5,numerical,0.8,0.8,0.787301587,0.787301587,0.875,0.875
LR,5,numerical-binsensitive,0.8,0.8,0.8,0.8,0.875,0.875
LR,6,numerical,0.909090909,0.833333333,0.883838384,0.810185185,0.96,0.92
LR,6,numerical-binsensitive,0.909090909,0.833333333,0.909090909,0.833333333,0.96,0.92
LR,7,numerical,0.351515152,0.351515152,0.322222222,0.322222222,0.664576803,0.664576803
LR,7,numerical-binsensitive,0.351515152,0.351515152,0.351515152,0.351515152,0.664576803,0.664576803
LR,8,numerical,0.464285714,0.43697479,0.473958333,0.446078431,0.67032967,0.631868132
LR,8,numerical-binsensitive,0.464285714,0.43697479,0.464285714,0.43697479,0.67032967,0.631868132
LR,9,numerical,0.132653061,0.142857143,0.116071429,0.125,0.532967033,0.571428571
LR,9,numerical-binsensitive,0.132653061,0.142857143,0.132653061,0.142857143,0.532967033,0.571428571
DecisionTree,0,numerical,0.5,0.5,0.416666667,0.416666667,0.75,0.75
DecisionTree,0,numerical-binsensitive,0.5,0.5,0.5,0.5,0.75,0.75
DecisionTree,1,numerical,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
DecisionTree,1,numerical-binsensitive,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
DecisionTree,2,numerical,0.464285714,0.464285714,0.4875,0.4875,0.752747253,0.752747253
DecisionTree,2,numerical-binsensitive,0.464285714,0.464285714,0.464285714,0.464285714,0.752747253,0.752747253
DecisionTree,3,numerical,0.47008547,0.436507937,0.486538462,0.451785714,0.686868687,0.641414141
DecisionTree,3,numerical-binsensitive,0.47008547,0.436507937,0.47008547,0.436507937,0.686868687,0.641414141
DecisionTree,4,numerical,0.454545455,0.416666667,0.468319559,0.429292929,0.7,0.65
DecisionTree,4,numerical-binsensitive,0.454545455,0.416666667,0.454545455,0.416666667,0.7,0.65
DecisionTree,5,numerical,0.8,0.857142857,0.787301587,0.843537415,0.875,0.916666667
DecisionTree,5,numerical-binsensitive,0.8,0.857142857,0.8,0.857142857,0.875,0.916666667
DecisionTree,6,numerical,0.909090909,0.833333333,0.883838384,0.810185185,0.96,0.92
DecisionTree,6,numerical-binsensitive,0.909090909,0.833333333,0.909090909,0.833333333,0.96,0.92
DecisionTree,7,numerical,0.351515152,0.351515152,0.322222222,0.322222222,0.664576803,0.664576803
DecisionTree,7,numerical-binsensitive,0.351515152,0.351515152,0.351515152,0.351515152,0.664576803,0.664576803
DecisionTree,8,numerical,0.464285714,0.464285714,0.473958333,0.473958333,0.67032967,0.67032967
DecisionTree,8,numerical-binsensitive,0.464285714,0.464285714,0.464285714,0.464285714,0.67032967,0.67032967
DecisionTree,9,numerical,0.132653061,0.142857143,0.116071429,0.125,0.532967033,0.571428571
DecisionTree,9,numerical-binsensitive,0.132653061,0.142857143,0.132653061,0.142857143,0.532967033,0.571428571
Kamishima,0,numerical-binsensitive,0.5,0.153846154,0.5,0.153846154,0.75,0.45
Kamishima,1,numerical-binsensitive,0.47008547,0.229166667,0.47008547,0.229166667,0.686868687,0.439393939
Kamishima,2,numerical-binsensitive,0.464285714,0.084415584,0.464285714,0.084415584,0.752747253,0.225274725
Kamishima,3,numerical-binsensitive,0.47008547,0.271604938,0.47008547,0.271604938,0.686868687,0.404040404
Kamishima,4,numerical-binsensitive,0.454545455,0.444444444,0.454545455,0.444444444,0.7,0.5
Kamishima,5,numerical-binsensitive,0.8,0,0.8,1,0.875,0.166666667
Kamishima,6,numerical-binsensitive,0.909090909,0.166666667,0.909090909,0.166666667,0.96,0.333333333
Kamishima,7,numerical-binsensitive,0.351515152,0.188311688,0.351515152,0.188311688,0.664576803,0.21630094
Kamishima,8,numerical-binsensitive,0.464285714,0,0.464285714,1,0.67032967,0.269230769
Kamishima,9,numerical-binsensitive,0.132653061,0.077380952,0.132653061,0.077380952,0.532967033,0.148351648
Calders,0,numerical-binsensitive,0.5,5,0.5,5,0.75,1.8
Calders,1,numerical-binsensitive,0.47008547,1.746031746,0.47008547,1.746031746,0.686868687,1.237373737
Calders,2,numerical-binsensitive,0.464285714,2.6,0.464285714,2.6,0.752747253,1.615384615
Calders,3,numerical-binsensitive,0.47008547,2.444444444,0.47008547,2.444444444,0.686868687,1.590909091
Calders,4,numerical-binsensitive,0.454545455,1,0.454545455,1,0.7,1
Calders,5,numerical-binsensitive,0.8,1.090909091,0.8,1.090909091,0.875,1.041666667
Calders,6,numerical-binsensitive,0.909090909,5.833333333,0.909090909,5.833333333,0.96,1.386666667
Calders,7,numerical-binsensitive,0.351515152,3.954545455,0.351515152,3.954545455,0.664576803,1.407523511
Calders,8,numerical-binsensitive,0.464285714,0.928571429,0.464285714,0.928571429,0.67032967,0.956043956
Calders,9,numerical-binsensitive,0.132653061,2.682539683,0.132653061,2.682539683,0.532967033,1.582417582
ZafarBaseline,0,numerical-binsensitive,0.5,0.4,0.5,0.4,0.75,0.7
ZafarBaseline,1,numerical-binsensitive,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
ZafarBaseline,2,numerical-binsensitive,0.464285714,0.30952381,0.464285714,0.30952381,0.752747253,0.681318681
ZafarBaseline,3,numerical-binsensitive,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
ZafarBaseline,4,numerical-binsensitive,0.454545455,0.5,0.454545455,0.5,0.7,0.7
ZafarBaseline,5,numerical-binsensitive,0.8,0.7,0.8,0.7,0.875,0.8125
ZafarBaseline,6,numerical-binsensitive,0.909090909,0.909090909,0.909090909,0.909090909,0.96,0.96
ZafarBaseline,7,numerical-binsensitive,0.351515152,0.527272727,0.351515152,0.527272727,0.664576803,0.755485893
ZafarBaseline,8,numerical-binsensitive,0.464285714,0.580357143,0.464285714,0.580357143,0.67032967,0.741758242
ZafarBaseline,9,numerical-binsensitive,0.132653061,0.154761905,0.132653061,0.154761905,0.532967033,0.60989011
ZafarFairness,0,numerical-binsensitive,0.5,1,0.5,1,0.75,1
ZafarFairness,1,numerical-binsensitive,0.47008547,1.1,0.47008547,1.1,0.686868687,1.045454545
ZafarFairness,2,numerical-binsensitive,0.464285714,1.3,0.464285714,1.3,0.752747253,1.115384615
ZafarFairness,3,numerical-binsensitive,0.47008547,0.950617284,0.47008547,0.950617284,0.686868687,0.97979798
ZafarFairness,4,numerical-binsensitive,0.454545455,1.111111111,0.454545455,1.111111111,0.7,1.05
ZafarFairness,5,numerical-binsensitive,0.8,1.5,0.8,1.5,0.875,1.229166667
ZafarFairness,6,numerical-binsensitive,0.909090909,2.083333333,0.909090909,2.083333333,0.96,1.346666667
ZafarFairness,7,numerical-binsensitive,0.351515152,1.318181818,0.351515152,1.318181818,0.664576803,1.109717868
ZafarFairness,8,numerical-binsensitive,0.464285714,0.866666667,0.464285714,0.866666667,0.67032967,0.923076923
ZafarFairness,9,numerical-binsensitive,0.132653061,0.337662338,0.132653061,0.337662338,0.532967033,0.71978022
ZafarAccuracy,0,numerical-binsensitive,0.5,0.5,0.5,0.5,0.75,0.75
ZafarAccuracy,1,numerical-binsensitive,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
ZafarAccuracy,2,numerical-binsensitive,0.464285714,0.30952381,0.464285714,0.30952381,0.752747253,0.681318681
ZafarAccuracy,3,numerical-binsensitive,0.47008547,0.47008547,0.47008547,0.47008547,0.686868687,0.686868687
ZafarAccuracy,4,numerical-binsensitive,0.454545455,0.666666667,0.454545455,0.666666667,0.7,0.8
ZafarAccuracy,5,numerical-binsensitive,0.8,0.7,0.8,0.7,0.875,0.8125
ZafarAccuracy,6,numerical-binsensitive,0.909090909,0.909090909,0.909090909,0.909090909,0.96,0.96
ZafarAccuracy,7,numerical-binsensitive,0.351515152,0.527272727,0.351515152,0.527272727,0.664576803,0.755485893
ZafarAccuracy,8,numerical-binsensitive,0.464285714,0.546218487,0.464285714,0.546218487,0.67032967,0.703296703
ZafarAccuracy,9,numerical-binsensitive,0.132653061,0.142857143,0.132653061,0.142857143,0.532967033,0.571428571
Kamishima-accuracy,0,numerical-binsensitive,0.5,0.153846154,0.5,0.153846154,0.75,0.45
Kamishima-accuracy,0,numerical-binsensitive,0.153846154,0.153846154,0.45,eta,0,
Kamishima-accuracy,0,numerical-binsensitive,0.153846154,0.153846154,0.45,eta,1,
Kamishima-accuracy,0,numerical-binsensitive,0.153846154,0.153846154,0.45,eta,2,
Kamishima-accuracy,0,numerical-binsensitive,0.153846154,0.153846154,0.45,eta,3,
Kamishima-accuracy,0,numerical-binsensitive,0.230769231,0.230769231,0.5,eta,4,
Kamishima-accuracy,0,numerical-binsensitive,0.230769231,0.230769231,0.5,eta,5,
Kamishima-accuracy,0,numerical-binsensitive,0.307692308,0.307692308,0.55,eta,10,
Kamishima-accuracy,0,numerical-binsensitive,0.538461538,0.538461538,0.7,eta,15,
Kamishima-accuracy,0,numerical-binsensitive,0.461538462,0.461538462,0.65,eta,20,
Kamishima-accuracy,0,numerical-binsensitive,0.692307692,0.692307692,0.8,eta,30,
Kamishima-accuracy,0,numerical-binsensitive,0.75,0.75,0.85,eta,40,
Kamishima-accuracy,0,numerical-binsensitive,0.923076923,0.923076923,0.95,eta,50,
Kamishima-accuracy,0,numerical-binsensitive,0.153846154,0.153846154,0.45,eta,100,
Kamishima-accuracy,0,numerical-binsensitive,1.416666667,1.416666667,1.25,eta,150,
Kamishima-accuracy,0,numerical-binsensitive,1.307692308,1.307692308,1.2,eta,200,
Kamishima-accuracy,0,numerical-binsensitive,1.307692308,1.307692308,1.2,eta,250,
Kamishima-accuracy,0,numerical-binsensitive,1.307692308,1.307692308,1.2,eta,300,
Kamishima-accuracy,1,numerical-binsensitive,0.47008547,0.229166667,0.47008547,0.229166667,0.686868687,0.439393939
Kamishima-accuracy,1,numerical-binsensitive,0.192982456,0.192982456,0.303030303,eta,0,
Kamishima-accuracy,1,numerical-binsensitive,0.229166667,0.229166667,0.439393939,eta,1,
Kamishima-accuracy,1,numerical-binsensitive,0.261904762,0.261904762,0.53030303,eta,2,
Kamishima-accuracy,1,numerical-binsensitive,0.261904762,0.261904762,0.53030303,eta,3,
Kamishima-accuracy,1,numerical-binsensitive,0.305555556,0.305555556,0.621212121,eta,4,
Kamishima-accuracy,1,numerical-binsensitive,0.111111111,0.111111111,0.555555556,eta,5,
Kamishima-accuracy,1,numerical-binsensitive,0.611111111,0.611111111,0.964646465,eta,10,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,15,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,20,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,30,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,40,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,50,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,100,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,150,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,200,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,250,
Kamishima-accuracy,1,numerical-binsensitive,1,1,1,eta,300,
Kamishima-accuracy,2,numerical-binsensitive,0.464285714,0.084415584,0.464285714,0.084415584,0.752747253,0.225274725
Kamishima-accuracy,2,numerical-binsensitive,0,1,0.038461538,eta,0,
Kamishima-accuracy,2,numerical-binsensitive,0.084415584,0.084415584,0.225274725,eta,1,
Kamishima-accuracy,2,numerical-binsensitive,0.084415584,0.084415584,0.225274725,eta,2,
Kamishima-accuracy,2,numerical-binsensitive,0.084415584,0.084415584,0.225274725,eta,3,
Kamishima-accuracy,2,numerical-binsensitive,0.084415584,0.084415584,0.225274725,eta,4,
Kamishima-accuracy,2,numerical-binsensitive,0.176870748,0.176870748,0.335164835,eta,5,
Kamishima-accuracy,2,numerical-binsensitive,0.265306122,0.265306122,0.406593407,eta,10,
Kamishima-accuracy,2,numerical-binsensitive,0.278571429,0.278571429,0.445054945,eta,15,
Kamishima-accuracy,2,numerical-binsensitive,0.293233083,0.293233083,0.483516484,eta,20,
Kamishima-accuracy,2,numerical-binsensitive,0,1,0.807692308,eta,30,
Kamishima-accuracy,2,numerical-binsensitive,0.428571429,0.428571429,0.714285714,eta,40,
Kamishima-accuracy,2,numerical-binsensitive,0.464285714,0.464285714,0.752747253,eta,50,
Kamishima-accuracy,2,numerical-binsensitive,0.844155844,0.844155844,0.934065934,eta,100,
Kamishima-accuracy,2,numerical-binsensitive,1.181818182,1.181818182,1.076923077,eta,150,
Kamishima-accuracy,2,numerical-binsensitive,1.181818182,1.181818182,1.076923077,eta,200,
Kamishima-accuracy,2,numerical-binsensitive,3.017857143,3.017857143,1.620879121,eta,250,
Kamishima-accuracy,2,numerical-binsensitive,3.017857143,3.017857143,1.620879121,eta,300,
Kamishima-accuracy,3,numerical-binsensitive,0.47008547,0.271604938,0.47008547,0.271604938,0.686868687,0.404040404
Kamishima-accuracy,3,numerical-binsensitive,0.271604938,0.271604938,0.404040404,eta,0,
Kamishima-accuracy,3,numerical-binsensitive,0.271604938,0.271604938,0.404040404,eta,1,
Kamishima-accuracy,3,numerical-binsensitive,0.271604938,0.271604938,0.404040404,eta,2,
Kamishima-accuracy,3,numerical-binsensitive,0.271604938,0.271604938,0.404040404,eta,3,
Kamishima-accuracy,3,numerical-binsensitive,0.271604938,0.271604938,0.404040404,eta,4,
Kamishima-accuracy,3,numerical-binsensitive,0.271604938,0.271604938,0.404040404,eta,5,
Kamishima-accuracy,3,numerical-binsensitive,0.271604938,0.271604938,0.404040404,eta,10,
Kamishima-accuracy,3,numerical-binsensitive,0.215686275,0.215686275,0.393939394,eta,15,
Kamishima-accuracy,3,numerical-binsensitive,0.229166667,0.229166667,0.439393939,eta,20,
Kamishima-accuracy,3,numerical-binsensitive,0.305555556,0.305555556,0.621212121,eta,30,
Kamishima-accuracy,3,numerical-binsensitive,0.305555556,0.305555556,0.621212121,eta,40,
Kamishima-accuracy,3,numerical-binsensitive,0.333333333,0.333333333,0.666666667,eta,50,
Kamishima-accuracy,3,numerical-binsensitive,0.366666667,0.366666667,0.712121212,eta,100,
Kamishima-accuracy,3,numerical-binsensitive,0,1,1.111111111,eta,150,
Kamishima-accuracy,3,numerical-binsensitive,0,1,1.111111111,eta,200,
Kamishima-accuracy,3,numerical-binsensitive,1,1,1,eta,250,
Kamishima-accuracy,3,numerical-binsensitive,0.271604938,0.271604938,0.404040404,eta,300,
Kamishima-accuracy,4,numerical-binsensitive,0.454545455,0.444444444,0.454545455,0.444444444,0.7,0.5
Kamishima-accuracy,4,numerical-binsensitive,0.444444444,0.444444444,0.5,eta,0,
Kamishima-accuracy,4,numerical-binsensitive,0.444444444,0.444444444,0.5,eta,1,
Kamishima-accuracy,4,numerical-binsensitive,0.444444444,0.444444444,0.5,eta,2,
Kamishima-accuracy,4,numerical-binsensitive,0.444444444,0.444444444,0.5,eta,3,
Kamishima-accuracy,4,numerical-binsensitive,0.444444444,0.444444444,0.5,eta,4,
Kamishima-accuracy,4,numerical-binsensitive,0.444444444,0.444444444,0.5,eta,5,
Kamishima-accuracy,4,numerical-binsensitive,0.5,0.5,0.65,eta,10,
Kamishima-accuracy,4,numerical-binsensitive,0.428571429,0.428571429,0.8,eta,15,
Kamishima-accuracy,4,numerical-binsensitive,0.5,0.5,0.9,eta,20,
Kamishima-accuracy,4,numerical-binsensitive,1,1,1,eta,30,
Kamishima-accuracy,4,numerical-binsensitive,1,1,1,eta,40,
Kamishima-accuracy,4,numerical-binsensitive,1,1,1,eta,50,
Kamishima-accuracy,4,numerical-binsensitive,1,1,1,eta,100,
Kamishima-accuracy,4,numerical-binsensitive,1,1,1,eta,150,
Kamishima-accuracy,4,numerical-binsensitive,1,1,1,eta,200,
Kamishima-accuracy,4,numerical-binsensitive,1,1,1,eta,250,
Kamishima-accuracy,4,numerical-binsensitive,1,1,1,eta,300,
Kamishima-accuracy,5,numerical-binsensitive,0.8,0,0.8,1,0.875,0.166666667
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.166666667,eta,0,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.166666667,eta,1,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.208333333,eta,2,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.208333333,eta,3,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.208333333,eta,4,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.208333333,eta,5,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.583333333,eta,10,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.583333333,eta,15,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.708333333,eta,20,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.958333333,eta,30,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.958333333,eta,40,
Kamishima-accuracy,5,numerical-binsensitive,0,1,0.875,eta,50,
Kamishima-accuracy,5,numerical-binsensitive,1,1,1,eta,100,
Kamishima-accuracy,5,numerical-binsensitive,1,1,1,eta,150,
Kamishima-accuracy,5,numerical-binsensitive,1,1,1,eta,200,
Kamishima-accuracy,5,numerical-binsensitive,1,1,1,eta,250,
Kamishima-accuracy,5,numerical-binsensitive,1,1,1,eta,300,
Kamishima-accuracy,6,numerical-binsensitive,0.909090909,0.166666667,0.909090909,0.166666667,0.96,0.333333333
Kamishima-accuracy,6,numerical-binsensitive,0.083333333,0.083333333,0.266666667,eta,0,
Kamishima-accuracy,6,numerical-binsensitive,0.166666667,0.166666667,0.333333333,eta,1,
Kamishima-accuracy,6,numerical-binsensitive,0.166666667,0.166666667,0.333333333,eta,2,
Kamishima-accuracy,6,numerical-binsensitive,0.25,0.25,0.4,eta,3,
Kamishima-accuracy,6,numerical-binsensitive,0.25,0.25,0.4,eta,4,
Kamishima-accuracy,6,numerical-binsensitive,0.333333333,0.333333333,0.466666667,eta,5,
Kamishima-accuracy,6,numerical-binsensitive,0.5,0.5,0.6,eta,10,
Kamishima-accuracy,6,numerical-binsensitive,0.583333333,0.583333333,0.666666667,eta,15,
Kamishima-accuracy,6,numerical-binsensitive,0.833333333,0.833333333,0.866666667,eta,20,
Kamishima-accuracy,6,numerical-binsensitive,1.25,1.25,1.2,eta,30,
Kamishima-accuracy,6,numerical-binsensitive,0.083333333,0.083333333,0.266666667,eta,40,
Kamishima-accuracy,6,numerical-binsensitive,0.083333333,0.083333333,0.266666667,eta,50,
Kamishima-accuracy,6,numerical-binsensitive,1,1,1,eta,100,
Kamishima-accuracy,6,numerical-binsensitive,1,1,1,eta,150,
Kamishima-accuracy,6,numerical-binsensitive,1,1,1,eta,200,
Kamishima-accuracy,6,numerical-binsensitive,1,1,1,eta,250,
Kamishima-accuracy,6,numerical-binsensitive,1,1,1,eta,300,
Kamishima-accuracy,7,numerical-binsensitive,0.351515152,0.188311688,0.351515152,0.188311688,0.664576803,0.21630094
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.21630094,eta,0,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.21630094,eta,1,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.21630094,eta,2,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.21630094,eta,3,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.21630094,eta,4,
Kamishima-accuracy,7,numerical-binsensitive,0.195286195,0.195286195,0.250783699,eta,5,
Kamishima-accuracy,7,numerical-binsensitive,0.155080214,0.155080214,0.504702194,eta,10,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.60815047,eta,15,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.60815047,eta,20,
Kamishima-accuracy,7,numerical-binsensitive,0.376623377,0.376623377,0.849529781,eta,30,
Kamishima-accuracy,7,numerical-binsensitive,0.659090909,0.659090909,0.952978056,eta,40,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.21630094,eta,50,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.21630094,eta,100,
Kamishima-accuracy,7,numerical-binsensitive,1,1,1,eta,150,
Kamishima-accuracy,7,numerical-binsensitive,0.188311688,0.188311688,0.21630094,eta,200,
Kamishima-accuracy,7,numerical-binsensitive,1,1,1,eta,250,
Kamishima-accuracy,7,numerical-binsensitive,1,1,1,eta,300,
Kamishima-accuracy,8,numerical-binsensitive,0.464285714,0,0.464285714,1,0.67032967,0.269230769
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,0,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,1,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,2,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,3,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,4,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,5,
Kamishima-accuracy,8,numerical-binsensitive,0.097744361,0.097744361,0.340659341,eta,10,
Kamishima-accuracy,8,numerical-binsensitive,0.097744361,0.097744361,0.340659341,eta,15,
Kamishima-accuracy,8,numerical-binsensitive,0.195488722,0.195488722,0.412087912,eta,20,
Kamishima-accuracy,8,numerical-binsensitive,0.293233083,0.293233083,0.483516484,eta,30,
Kamishima-accuracy,8,numerical-binsensitive,0.293233083,0.293233083,0.483516484,eta,40,
Kamishima-accuracy,8,numerical-binsensitive,0.293233083,0.293233083,0.483516484,eta,50,
Kamishima-accuracy,8,numerical-binsensitive,1.508928571,1.508928571,1.313186813,eta,100,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,150,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,200,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,250,
Kamishima-accuracy,8,numerical-binsensitive,0,1,0.269230769,eta,300,
Kamishima-accuracy,9,numerical-binsensitive,0.132653061,0.077380952,0.132653061,0.077380952,0.532967033,0.148351648
Kamishima-accuracy,9,numerical-binsensitive,0,1,0.076923077,eta,0,
Kamishima-accuracy,9,numerical-binsensitive,0.077380952,0.077380952,0.148351648,eta,1,
Kamishima-accuracy,9,numerical-binsensitive,0.077380952,0.077380952,0.148351648,eta,2,
Kamishima-accuracy,9,numerical-binsensitive,0.232142857,0.232142857,0.291208791,eta,3,
Kamishima-accuracy,9,numerical-binsensitive,0.232142857,0.232142857,0.291208791,eta,4,
Kamishima-accuracy,9,numerical-binsensitive,0.232142857,0.232142857,0.291208791,eta,5,
Kamishima-accuracy,9,numerical-binsensitive,0.30952381,0.30952381,0.362637363,eta,10,
Kamishima-accuracy,9,numerical-binsensitive,0.30952381,0.30952381,0.362637363,eta,15,
Kamishima-accuracy,9,numerical-binsensitive,0,1,0.076923077,eta,20,
Kamishima-accuracy,9,numerical-binsensitive,0.30952381,0.30952381,0.362637363,eta,30,
