Algorithm name,trial,data type,baseline DI Binary,post-alg DI Binary,baseline DI avg all,post-alg DI avg all,baseline CV,post-alg CV
SVM,0,numerical,0.7440471066269521,0.6142043809707614,0.7440471066269521,0.6142043809707614,0.8772444829792945,0.8514398959559051
SVM,0,numerical-binsensitive,0.7440471066269521,0.6142043809707614,0.7440471066269521,0.6142043809707614,0.8772444829792945,0.8514398959559051
SVM,1,numerical,0.7440471066269521,0.6472712299261981,0.7440471066269521,0.6472712299261981,0.8772444829792945,0.8620672570756178
SVM,1,numerical-binsensitive,0.7440471066269521,0.6472712299261981,0.7440471066269521,0.6472712299261981,0.8772444829792945,0.8620672570756178
SVM,2,numerical,0.7440471066269521,0.6502916889199294,0.7440471066269521,0.6502916889199294,0.8772444829792945,0.859420738630499
SVM,2,numerical-binsensitive,0.7440471066269521,0.6502916889199294,0.7440471066269521,0.6502916889199294,0.8772444829792945,0.859420738630499
SVM,3,numerical,0.7440471066269521,0.7001690487167666,0.7440471066269521,0.7001690487167666,0.8772444829792945,0.8791726017216821
SVM,3,numerical-binsensitive,0.7440471066269521,0.7001690487167666,0.7440471066269521,0.7001690487167666,0.8772444829792945,0.8791726017216821
SVM,4,numerical,0.7440471066269521,0.6729565961931107,0.7440471066269521,0.6729565961931107,0.8772444829792945,0.8769926302099461
SVM,4,numerical-binsensitive,0.7440471066269521,0.6729565961931107,0.7440471066269521,0.6729565961931107,0.8772444829792945,0.8769926302099461
SVM,5,numerical,0.7440471066269521,0.6057164051090661,0.7440471066269521,0.6057164051090661,0.8772444829792945,0.859548729382135
SVM,5,numerical-binsensitive,0.7440471066269521,0.6057164051090661,0.7440471066269521,0.6057164051090661,0.8772444829792945,0.859548729382135
SVM,6,numerical,0.7440471066269521,0.6562124818333087,0.7440471066269521,0.6562124818333087,0.8772444829792945,0.8652216097933568
SVM,6,numerical-binsensitive,0.7440471066269521,0.6562124818333087,0.7440471066269521,0.6562124818333087,0.8772444829792945,0.8652216097933568
SVM,7,numerical,0.7440471066269521,0.6302455135508012,0.7440471066269521,0.6302455135508012,0.8772444829792945,0.8539377799797692
SVM,7,numerical-binsensitive,0.7440471066269521,0.6302455135508012,0.7440471066269521,0.6302455135508012,0.8772444829792945,0.8539377799797692
SVM,8,numerical,0.7440471066269521,0.5603268036926244,0.7440471066269521,0.5603268036926244,0.8772444829792945,0.8306930079891002
SVM,8,numerical-binsensitive,0.7440471066269521,0.5603268036926244,0.7440471066269521,0.5603268036926244,0.8772444829792945,0.8306930079891002
SVM,9,numerical,0.7440471066269521,0.598733237873261,0.7440471066269521,0.598733237873261,0.8772444829792945,0.8414896471996862
SVM,9,numerical-binsensitive,0.7440471066269521,0.598733237873261,0.7440471066269521,0.598733237873261,0.8772444829792945,0.8414896471996862
GaussianNB,0,numerical,0.7440471066269521,0.9754153829715243,0.7440471066269521,0.9754153829715243,0.8772444829792945,0.9772011312730952
GaussianNB,0,numerical-binsensitive,0.7440471066269521,0.9754153829715243,0.7440471066269521,0.9754153829715243,0.8772444829792945,0.9772011312730952
GaussianNB,1,numerical,0.7440471066269521,0.976268549124411,0.7440471066269521,0.976268549124411,0.8772444829792945,0.9777089655457154
GaussianNB,1,numerical-binsensitive,0.7440471066269521,0.976268549124411,0.7440471066269521,0.976268549124411,0.8772444829792945,0.9777089655457154
GaussianNB,2,numerical,0.7440471066269521,0.9550930263686254,0.7440471066269521,0.9550930263686254,0.8772444829792945,0.9584442930575339
GaussianNB,2,numerical-binsensitive,0.7440471066269521,0.9550930263686254,0.7440471066269521,0.9550930263686254,0.8772444829792945,0.9584442930575339
GaussianNB,3,numerical,0.7440471066269521,1.0112104428970847,0.7440471066269521,1.0112104428970847,0.8772444829792945,1.0103961520199831
GaussianNB,3,numerical-binsensitive,0.7440471066269521,1.0112104428970847,0.7440471066269521,1.0112104428970847,0.8772444829792945,1.0103961520199831
GaussianNB,4,numerical,0.7440471066269521,1.0013785761083205,0.7440471066269521,1.0013785761083205,0.8772444829792945,1.0012510063788937
GaussianNB,4,numerical-binsensitive,0.7440471066269521,1.0013785761083205,0.7440471066269521,1.0013785761083205,0.8772444829792945,1.0012510063788937
GaussianNB,5,numerical,0.7440471066269521,0.9870652952545718,0.7440471066269521,0.9870652952545718,0.8772444829792945,0.9881464049049359
GaussianNB,5,numerical-binsensitive,0.7440471066269521,0.9870652952545718,0.7440471066269521,0.9870652952545718,0.8772444829792945,0.9881464049049359
GaussianNB,6,numerical,0.7440471066269521,0.9825374727992755,0.7440471066269521,0.9825374727992755,0.8772444829792945,0.9839970273115749
GaussianNB,6,numerical-binsensitive,0.7440471066269521,0.9825374727992755,0.7440471066269521,0.9825374727992755,0.8772444829792945,0.9839970273115749
GaussianNB,7,numerical,0.7440471066269521,1.0042524398877966,0.7440471066269521,1.0042524398877966,0.8772444829792945,1.0039181684936316
GaussianNB,7,numerical-binsensitive,0.7440471066269521,1.0042524398877966,0.7440471066269521,1.0042524398877966,0.8772444829792945,1.0039181684936316
GaussianNB,8,numerical,0.7440471066269521,1.0024337695499521,0.7440471066269521,1.0024337695499521,0.8772444829792945,1.0022666749241345
GaussianNB,8,numerical-binsensitive,0.7440471066269521,1.0024337695499521,0.7440471066269521,1.0024337695499521,0.8772444829792945,1.0022666749241345
GaussianNB,9,numerical,0.7440471066269521,1.0051765850757564,0.7440471066269521,1.0051765850757564,0.8772444829792945,1.0047439152783797
GaussianNB,9,numerical-binsensitive,0.7440471066269521,1.0051765850757564,0.7440471066269521,1.0051765850757564,0.8772444829792945,1.0047439152783797
